tweet_links,created_at,usernames,full_text,language,reply,retweet,like,view
https://twitter.com/barongXrangda/status/1665836530248855552,2023-06-05 21:42:33,barongXrangda,"lihatlah, gamau intopeksi, gagah2an, menang sendiri, gamau ikut hukum yg berlaku, anggotane disenggol ga trima pdhal pelaku ya ketangkap, ngrusak tamsis njaluk dimaklumi soale ada api, gamau tanggung jawab
oalah dus
keren emang ormas satu ini",in,1,0,24,1665
https://twitter.com/fans1311/status/1665833851078205442,2023-06-05 21:31:54,fans1311,brutal ? la wingi ono le nangis raiso metu seko tamsis wkwk,in,0,0,0,234
https://twitter.com/jokowaseso15/status/1665830307717849088,2023-06-05 21:17:49,jokowaseso15,Terus seng bengok² PSHT kontol nak ngarep tamsis?!,in,2,1,3,2583
https://twitter.com/astemory/status/1665829807463215104,2023-06-05 21:15:50,astemory,"kata gua koplak semua, kalo mau adu mekanik ya by one aja di pendopo tamsis sono, gak perlu ngajak satu kampung, nyusahin lu pada",in,0,0,0,44
https://twitter.com/xadhityaa/status/1665825707442962434,2023-06-05 20:59:32,xadhityaa,"Di Tamsis Warga jga ikut andil, ndak bisa disama ratakan Suporter jga",in,0,0,0,221
https://twitter.com/Harian_Jogja/status/1665822946777239552,2023-06-05 20:48:34,Harian_Jogja,"Seluk Beluk PSHT, Kelompok Pesilat yang Tawuran di Tamsis Jogja #beritajogja #jogja #jogjaistimewa https://jogjapolitan.harianjogja.com/read/2023/06/06/510/1137616/seluk-beluk-psht-kelompok-pesilat-yang-tawuran-di-tamsis-jogja?utm_source=dlvr.it&utm_medium=twitter…",in,1,1,5,4577
https://twitter.com/bg_bergoyang/status/1665822336279543808,2023-06-05 20:46:09,bg_bergoyang,"Nek gelem pas posisi kejadian tamsis, psht jogja kumpul di depan ISI tp knp mereka gk bantu yg katanya saudara yg tertahan di pendopo tamsis ? Mereka tahu basis suporter jogja seperti apa dan warga jogja seperti apa ketika murka, makanya mereka lebih baik diam dan berdoa",in,3,0,2,2496
https://twitter.com/rbwraw/status/1665813112300118017,2023-06-05 20:09:29,rbwraw,Nek jalan tamsis murup nis.. aku malah hurung ngecek ngomah ,in,1,0,0,79
https://twitter.com/anisprasety/status/1665812934432309251,2023-06-05 20:08:47,anisprasety,Iyo mati listrik iki.. tamsis murup ta?,in,1,0,0,98
https://twitter.com/BOCIL_KEMATIIAN/status/1665811932400742400,2023-06-05 20:04:48,BOCIL_KEMATIIAN,Tadi travo perempatan tamsis meledak,in,0,0,0,269
https://twitter.com/panggiltataaaj/status/1665809719573766144,2023-06-05 19:56:01,panggiltataaaj,"astaga, tapi tadi jam 2 an dari arah prambanan mau ke tamsis apa ya",in,1,0,0,595
https://twitter.com/maumeninggal/status/1665808908982648834,2023-06-05 19:52:47,maumeninggal,Lah Tamsis jadi battleground meneh??,in,0,0,0,101
https://twitter.com/jagoanmuuu/status/1665808486796763136,2023-06-05 19:51:07,jagoanmuuu,"di tamsis? aku takutnya mereka tu nyebar sampe pagi, soalnya kasian banyak yg aktivitas",in,1,0,0,158
https://twitter.com/nandaabsurd/status/1665807536048467974,2023-06-05 19:47:20,nandaabsurd,Wo sek tamsis?,in,1,0,0,116
https://twitter.com/dan_kenapa/status/1665806066930823168,2023-06-05 19:41:30,dan_kenapa,"Sek mas..

Emang yg rusuh di tamsis tu oknum PSHT vs supporter PSIM pow..??

Bukannya oknum PSHT vs warga..??",in,1,0,20,6858
https://twitter.com/fadelrb/status/1665805091176165379,2023-06-05 19:37:37,fadelrb,Sampe malem/dini hari ini masih banyak orang bawa balok ni min di tamsis,in,0,0,0,154
https://twitter.com/amirruldf/status/1665804673096327169,2023-06-05 19:35:57,amirruldf,Beneran di daerah tamsis?,in,1,0,0,554
https://twitter.com/Muhammad_AYSL/status/1665804193595265024,2023-06-05 19:34:03,Muhammad_AYSL,Trafo jebluk area tamsis,in,0,0,1,403
https://twitter.com/pacarrmuuu/status/1665803343434850304,2023-06-05 19:30:40,pacarrmuuu,tamsis tamansiswa jogja keos nehhh,in,3,0,1,1462
https://twitter.com/rbwraw/status/1665802369760890880,2023-06-05 19:26:48,rbwraw,Lgsh do ngadek kabeh nis sek jaga neng sepanjang tamsis,in,1,0,0,175
https://twitter.com/dimjalingga/status/1665801117803118592,2023-06-05 19:21:50,dimjalingga,"Cek cctv ja, tamsis part dua sisane klaten dan prambanan",in,1,0,0,2080
https://twitter.com/WillyAldo_/status/1665800641317568512,2023-06-05 19:19:56,WillyAldo_,"Rabutuh sekedar maaf , kae dandani seng rusak neng tamsis, rasah golek panggung",in,0,1,0,425
https://twitter.com/Yudhikwkwk/status/1665800367144091649,2023-06-05 19:18:51,Yudhikwkwk,Lewat tamsis koyo lewat jalur gaza rasanw ,in,0,0,0,145
https://twitter.com/Fuyunghai__/status/1665795737328779264,2023-06-05 19:00:27,Fuyunghai__, meh balik padahal. Lewat jl. Tamsis - Kusumanegara.,in,1,0,0,207
https://twitter.com/floreanti/status/1665793233086029824,2023-06-05 18:50:30,floreanti,"Tamsis rame maning -_-
Kok ya ndak pada tidur sih",in,0,0,0,136
https://twitter.com/rbwraw/status/1665793175225765888,2023-06-05 18:50:16,rbwraw,Tamsis standby,en,3,0,0,364
https://twitter.com/adjie_brotoseno/status/1665793161288118278,2023-06-05 18:50:13,adjie_brotoseno,Jane ki mereka rodo genah lho lur merespon undangan orang yg kmrn treak2 di tamsis manggil2 nama mereka dgn menambahi kata2 kotor n menyebut beberapa kota jadi yo wajar nek sekarang mereka do dtg mergo menghormati undangan orang yg treak2 di tamsis kemarin.,in,36,1,12,10010
https://twitter.com/Rudignwn_/status/1665791711656673284,2023-06-05 18:44:27,Rudignwn_,"Bener2 gotham city. 

Jalan tamsis jadi arena tawuran",in,1,0,0,266
https://twitter.com/adjie_brotoseno/status/1665791602932211712,2023-06-05 18:44:01,adjie_brotoseno,Jane ki mereka rodo genah lho lur merespon undangan orang yg kmrn treak2 di tamsis manggil2 nama mereka dgn menambahi kata2 kotor n menyebut beberapa kota jadi yo wajar nek sekarang mereka do dtg mergo menghormati undangan orang yg treak2 di tamsis kemarin.,in,3,0,4,3959
https://twitter.com/lunasperaa/status/1665786309418393601,2023-06-05 18:22:59,lunasperaa,"bersyukur gue di tamsis beberapa minggu lalu, bukan kmrn. yaAllah gimana riwehnya disana:)))))",in,0,0,0,108
https://twitter.com/denaprsd/status/1665785170581143552,2023-06-05 18:18:28,denaprsd,tadi pas pulang pengen banget dengerin lagu sedih terus nangis tapi lupa huf malah asik nyanyi ril tamsis idol,in,0,0,0,164
https://twitter.com/rochmadceper/status/1665784048621436930,2023-06-05 18:14:00,rochmadceper,Mulih tamsis gayeng iki,in,0,0,0,116
https://twitter.com/burgiir17/status/1665783763475877888,2023-06-05 18:12:52,burgiir17,iya brusan lwat tamsis udh rame pd nungguin,in,0,0,0,131
